1,3500000,194400000
2,3500000,1.81e+08
3,3500000,1.59e+08
4,3500000,155400000
5,3500000,150800000
6,3500000,148600000
7,3500000,144400000
8,3500000,128300000
9,3500000,123500000
10,3500000,129600000
11,3500000,1.21e+08
12,3500000,119100000
13,3500000,119200000
14,3500000,123800000
15,3500000,1.03e+08
16,3500000,97100000
17,3500000,93900000
18,3500000,89600000
19,3500000,60400000
20,3500000,1.69e+08
